year,month,price,mileage,car_type,brand
2018,6,45000,37.1,SUV,Toyota
2018,6,25000,38.6,Pickup,Chevrolet
2018,6,100000,47.0,Sedan,Tesla
2018,6,75000,41.7,Sedan,Mercedes
2018,6,120000,39.5,Sedan,BMW
2018,6,120000,29.5,SUV,Mercedes
2018,6,38000,34.7,Sedan,Honda
2018,6,32000,49.1,Pickup,Toyota
2018,6,20000,19.0,Coupe,BMW
2018,6,35000,37.4,SUV,Ford
2018,6,25000,16.0,Pickup,Ford
2018,6,15000,50.0,Convertible,BMW
2018,6,48000,42.5,Convertible,Honda
2018,6,40000,28.8,Sedan,Honda
2018,6,28000,39.5,Pickup,Chevrolet
2018,6,90000,43.2,Hatchback,Mercedes
2018,6,18000,37.5,SUV,Toyota
2018,6,45000,28.0,SUV,Honda
2018,6,90000,48.9,Pickup,BMW
2018,6,15000,37.2,SUV,Hyundai
2018,6,60000,40.1,Sedan,Toyota
2018,6,22000,25.1,SUV,Ford
2018,6,25000,31.0,Pickup,Ford
2018,6,60000,25.8,SUV,Toyota
2018,6,80000,18.2,Sedan,Tesla
2018,6,25000,36.3,Sedan,Nissan
2018,7,32000,37.3,Sedan,Honda
2018,7,70000,23.1,Pickup,BMW
2018,7,32000,27.3,Sedan,Toyota
2018,7,28000,23.6,Hatchback,Nissan
2018,7,20000,49.2,SUV,Toyota
2018,7,50000,28.7,Pickup,Honda
2018,7,40000,41.8,Sedan,Toyota
2018,7,30000,41.7,SUV,Toyota
2018,7,60000,34.3,Sedan,Audi
2018,7,42000,37.5,Sedan,Honda
2018,7,35000,27.3,Coupe,BMW
2018,7,35000,29.6,Sedan,Ford
2018,7,20000,49.1,Sedan,Chevrolet
2018,7,32000,30.6,Pickup,Ford
2018,7,48000,19.7,SUV,BMW
2018,7,45000,24.0,SUV,Audi
2018,7,55000,15.1,SUV,Subaru
2018,7,30000,16.5,Sedan,Hyundai
2018,7,65000,21.9,Sedan,Subaru
2018,7,120000,15.5,SUV,Audi
2018,7,18000,41.8,Sedan,Ford
2018,7,60000,49.0,Sedan,BMW
2018,7,45000,26.6,Coupe,Audi
2018,7,70000,47.9,Sedan,Tesla
2018,7,20000,47.0,Sedan,Chevrolet
2018,7,28000,24.6,SUV,Honda
2018,7,70000,44.6,Coupe,Mercedes
2018,7,45000,47.5,Hatchback,Audi
2018,7,22000,25.1,Sedan,Honda
2018,7,35000,30.5,Sedan,Chevrolet
2018,7,30000,23.6,Hatchback,Nissan
2018,7,90000,27.6,SUV,BMW
2018,7,38000,44.0,Hatchback,Ford
2018,7,22000,33.9,SUV,Honda
2018,7,65000,23.2,Convertible,Audi
2018,7,48000,23.5,Sedan,Toyota
2018,7,50000,49.3,Pickup,BMW
2018,7,80000,23.1,Sedan,BMW
2018,7,25000,48.6,Sedan,Toyota
2018,7,80000,24.3,Sedan,Audi
2018,7,50000,21.0,Sedan,Audi
2018,7,32000,42.4,SUV,Hyundai
2018,7,50000,32.1,Coupe,Honda
2018,7,65000,28.7,SUV,BMW
2018,7,40000,28.9,SUV,Hyundai
2018,7,40000,34.3,SUV,Toyota
2018,7,65000,47.7,SUV,Toyota
2018,7,25000,46.3,SUV,Hyundai
2018,7,40000,25.1,SUV,Toyota
2018,7,100000,33.8,Coupe,BMW
2018,7,80000,22.2,SUV,Audi
2018,7,70000,26.6,SUV,Mercedes
2018,7,38000,34.0,SUV,Hyundai
2018,7,48000,30.1,Sedan,BMW
2018,7,80000,48.2,Sedan,Mercedes
2018,7,15000,34.8,Coupe,Hyundai
2018,7,25000,24.9,Sedan,Ford
2018,7,32000,30.8,Sedan,Toyota
2018,7,65000,46.2,Sedan,Subaru
2018,7,65000,37.1,Coupe,Subaru
2018,7,35000,21.9,Pickup,Toyota
2018,7,35000,34.1,Hatchback,Hyundai
2018,7,20000,40.3,Coupe,Hyundai
2018,7,18000,18.7,SUV,Toyota
2018,7,90000,22.4,SUV,Audi
2018,7,55000,46.9,SUV,Audi
2018,7,48000,27.8,SUV,BMW
2018,7,90000,38.1,Sedan,Tesla
2018,7,32000,48.3,SUV,Toyota
2018,7,65000,33.3,Sedan,Audi
2018,7,15000,32.9,Sedan,Toyota
2018,7,30000,47.5,SUV,Nissan
2018,7,100000,31.6,SUV,Mercedes
2018,7,70000,15.3,SUV,BMW
2018,7,120000,25.9,Pickup,Audi
2018,7,75000,40.1,SUV,Tesla
2018,7,75000,33.4,Coupe,Mercedes
2018,7,40000,42.9,SUV,Toyota
2018,7,45000,35.2,Sedan,Audi
2018,7,32000,46.5,SUV,Honda
2018,8,80000,27.8,Sedan,Audi
2018,8,42000,31.9,Pickup,Toyota
2018,8,100000,15.5,Sedan,Mercedes
2018,8,35000,43.5,Sedan,Hyundai
2018,8,100000,32.2,SUV,BMW
2018,8,90000,42.4,Sedan,BMW
2018,8,65000,28.9,Hatchback,BMW
2018,8,20000,20.0,Hatchback,Nissan
2018,8,22000,22.2,Sedan,Chevrolet
2018,8,40000,19.8,Sedan,Chevrolet
2018,8,42000,40.6,Convertible,Ford
2018,8,15000,24.9,Sedan,Nissan
2018,8,120000,36.3,Pickup,Tesla
2018,8,20000,18.0,Sedan,Chevrolet
2018,8,90000,30.8,SUV,BMW
2018,8,55000,40.9,Convertible,BMW
2018,8,48000,41.5,Sedan,BMW
2018,8,22000,35.3,SUV,Ford
2018,8,35000,37.1,Pickup,Ford
2018,8,35000,45.1,Convertible,BMW
2018,8,35000,31.5,SUV,Toyota
2018,8,40000,26.5,SUV,Kia
2018,8,38000,44.1,Sedan,Ford
2018,8,45000,49.8,SUV,Toyota
2018,8,38000,22.8,SUV,Toyota
2018,8,20000,44.3,Sedan,Chevrolet
2018,8,38000,28.8,Sedan,Nissan
2018,8,80000,19.9,Coupe,Tesla
2018,8,35000,42.2,Convertible,Mazda
2018,8,30000,15.3,Sedan,Honda
2018,8,30000,23.0,Pickup,Chevrolet
2018,8,100000,50.0,Sedan,Mercedes
2018,8,15000,46.1,SUV,Honda
2018,8,80000,49.6,SUV,Audi
2018,8,120000,22.6,Sedan,BMW
2018,8,35000,16.0,Pickup,Chevrolet
2018,8,100000,32.2,SUV,Tesla
2018,8,120000,44.0,SUV,Mercedes
2018,8,90000,43.5,Sedan,Audi
2018,8,32000,20.2,Sedan,Honda
2018,8,45000,24.8,Sedan,Toyota
2018,8,50000,25.5,SUV,Honda
2018,8,70000,37.3,SUV,Tesla
2018,8,45000,27.1,SUV,BMW
2018,8,50000,39.9,SUV,Subaru
2018,8,25000,16.2,Coupe,Audi
2018,8,40000,36.7,SUV,Toyota
2018,8,18000,34.5,Pickup,Ford
2018,8,20000,17.1,Sedan,Nissan
2018,8,90000,23.4,Convertible,BMW
2018,8,55000,43.0,SUV,Subaru
2018,8,40000,16.9,SUV,Toyota
2018,8,65000,31.0,Sedan,Audi
2018,8,22000,37.7,SUV,Ford
2018,8,55000,24.0,SUV,BMW
2018,8,90000,33.2,Hatchback,Audi
2018,8,50000,16.3,SUV,BMW
2018,8,38000,35.7,Sedan,Ford
2018,8,40000,42.7,SUV,Honda
2018,8,75000,28.8,SUV,Tesla
2018,8,15000,35.8,Sedan,Ford
2018,8,25000,49.6,Sedan,Honda
2018,8,48000,25.7,Sedan,Audi
2018,8,120000,24.7,Convertible,Tesla
2018,8,28000,17.3,Hatchback,Ford
2018,8,60000,42.2,Sedan,Audi
2018,8,45000,25.2,Hatchback,Audi
2018,8,25000,39.9,Sedan,Toyota
2018,8,25000,46.0,SUV,Hyundai
2018,8,30000,21.3,Coupe,Hyundai
2018,8,90000,16.9,Sedan,Mercedes
2018,8,45000,37.3,SUV,BMW
2018,8,42000,28.3,Convertible,BMW
2018,8,80000,31.2,Sedan,BMW
2018,8,38000,42.0,Pickup,Ford
2018,8,90000,26.8,Sedan,Mercedes
2018,8,45000,16.3,SUV,Honda
2018,8,15000,33.3,Sedan,Honda
2018,8,25000,47.7,Pickup,Ford
2018,8,35000,16.2,Sedan,Ford
2018,9,50000,39.9,Hatchback,BMW
2018,9,28000,43.2,SUV,Kia
2018,9,25000,48.7,Sedan,Honda
2018,9,20000,23.3,Hatchback,Kia
2018,9,75000,16.7,Pickup,BMW
2018,9,38000,20.3,Sedan,Hyundai
2018,9,25000,41.8,Sedan,Honda
2018,9,100000,15.8,Hatchback,BMW
2018,9,18000,44.2,Sedan,Honda
2018,9,60000,42.7,SUV,Toyota
2018,9,75000,15.3,Sedan,BMW
2018,9,20000,31.6,Sedan,Nissan
2018,9,55000,30.6,Pickup,Audi
2018,9,20000,39.9,Sedan,Nissan
2018,9,20000,18.6,SUV,Hyundai
2018,9,35000,25.3,Sedan,Toyota
2018,9,70000,41.2,SUV,Mercedes
2018,9,35000,49.9,Hatchback,Honda
2018,9,75000,29.2,Coupe,Tesla
2018,9,22000,49.1,Hatchback,Hyundai
2018,9,120000,30.0,Pickup,Mercedes
2018,9,25000,43.0,SUV,Toyota
2018,9,75000,45.9,Hatchback,Tesla
2018,9,65000,26.6,SUV,BMW
2018,9,32000,17.0,Pickup,Chevrolet
2018,9,55000,17.1,Sedan,BMW
2018,9,70000,29.7,Coupe,Audi
2018,9,65000,34.1,Hatchback,Subaru
2018,9,80000,27.8,Sedan,Audi
2018,9,25000,35.8,Sedan,Honda
2018,9,25000,21.6,Sedan,Kia
2018,9,22000,17.9,SUV,Ford
2018,9,48000,42.6,Sedan,BMW
2018,9,42000,41.0,Sedan,Nissan
2018,9,40000,16.0,SUV,Ford
2018,9,75000,31.5,Sedan,Audi
2018,9,60000,41.5,SUV,BMW
2018,9,35000,19.6,Pickup,Chevrolet
2018,9,35000,45.0,Sedan,Honda
2018,9,25000,39.4,SUV,Toyota
2018,9,55000,33.9,Sedan,Subaru
2018,9,120000,16.8,SUV,Tesla
2018,9,38000,21.4,SUV,Ford
2018,9,42000,38.8,Convertible,BMW
2018,9,35000,35.1,Sedan,Honda
2018,9,35000,26.3,SUV,Honda
2018,9,55000,48.7,Pickup,Audi
2018,9,55000,17.4,SUV,Subaru
2018,9,55000,18.4,SUV,Subaru
2018,9,65000,36.0,Convertible,Audi
2018,9,75000,49.8,Convertible,BMW
2018,9,25000,38.3,Hatchback,Toyota
2018,9,75000,15.2,Sedan,Audi
2018,9,60000,41.0,SUV,Audi
2018,9,40000,19.5,SUV,Hyundai
2018,9,28000,40.9,Sedan,Hyundai
2018,9,100000,38.5,Sedan,Mercedes
2018,9,65000,30.4,Hatchback,Audi
2018,9,70000,46.7,Coupe,BMW
2018,9,45000,48.6,Convertible,Toyota
2018,9,22000,39.0,SUV,Ford
2018,9,35000,20.2,SUV,Hyundai
2018,9,30000,23.9,Coupe,Toyota
2018,9,42000,34.1,SUV,Nissan
2018,9,48000,25.4,SUV,Subaru
2018,9,32000,30.5,SUV,Hyundai
2018,9,32000,37.9,Hatchback,Toyota
2018,9,50000,46.4,SUV,Toyota
2018,9,120000,48.4,SUV,BMW
2018,9,38000,25.7,Sedan,Toyota
2018,9,60000,17.3,SUV,Honda
2018,9,40000,40.1,Coupe,BMW
2018,9,18000,22.7,SUV,Toyota
2018,9,20000,45.9,SUV,Toyota
2018,9,45000,46.3,Pickup,Honda
2018,9,60000,27.1,Sedan,Honda
2018,9,100000,45.8,Sedan,BMW
2018,9,22000,49.2,Hatchback,Hyundai
2018,9,55000,22.3,Sedan,Audi
2018,9,18000,15.2,Sedan,Toyota
2018,10,18000,41.0,Sedan,Nissan
2018,10,15000,22.1,Pickup,Toyota
2018,10,50000,37.0,SUV,Audi
2018,10,35000,43.7,SUV,Honda
2018,10,100000,40.6,SUV,BMW
2018,10,55000,43.6,SUV,Audi
2018,10,15000,23.4,SUV,Toyota
2018,10,80000,17.5,Hatchback,Mercedes
2018,10,30000,22.7,Pickup,Ford
2018,10,42000,19.0,Convertible,Ford
2018,10,15000,48.0,SUV,Hyundai
2018,10,70000,30.2,Sedan,BMW
2018,10,80000,33.5,SUV,BMW
2018,10,90000,40.8,SUV,Mercedes
2018,10,65000,17.6,SUV,BMW
2018,10,22000,36.4,Coupe,Toyota
2018,10,48000,26.1,SUV,Audi
2018,10,40000,21.6,Sedan,Honda
2018,10,80000,25.9,SUV,BMW
2018,10,90000,26.0,Sedan,Audi
2018,10,50000,28.6,Sedan,Audi
2018,10,60000,33.4,Hatchback,Subaru
2018,10,75000,39.8,SUV,BMW
2018,10,40000,42.1,Hatchback,Toyota
2018,10,120000,16.3,Sedan,Mercedes
2018,10,18000,32.7,Pickup,Chevrolet
2018,10,65000,32.1,SUV,Audi
2018,10,18000,47.9,SUV,Ford
2018,10,75000,45.6,Sedan,Audi
2018,10,42000,43.3,Sedan,Hyundai
2018,10,15000,36.1,Coupe,Audi
2018,10,40000,42.7,SUV,Honda
2018,10,55000,39.0,Sedan,BMW
2018,10,90000,48.5,Convertible,Tesla
2018,10,40000,25.2,Sedan,Honda
2018,10,42000,24.9,Sedan,Honda
2018,10,75000,36.1,Sedan,BMW
2018,10,48000,18.7,Sedan,Audi
2018,10,28000,40.3,Pickup,Ford
2018,10,28000,16.1,Hatchback,Toyota
2018,10,90000,48.8,Convertible,Tesla
2018,10,40000,27.6,Pickup,Chevrolet
2018,10,45000,48.1,Sedan,Audi
2018,10,25000,38.4,Hatchback,Toyota
2018,10,30000,15.2,Sedan,Hyundai
2018,10,90000,24.4,Sedan,Audi
2018,10,55000,45.2,Sedan,Toyota
2018,10,65000,37.2,Pickup,Toyota
2018,10,45000,38.2,SUV,Audi
2018,10,70000,40.7,Hatchback,BMW
2018,10,15000,32.9,Pickup,Chevrolet
2018,10,25000,20.5,Hatchback,Nissan
2018,10,20000,29.2,SUV,Toyota
2018,10,65000,46.2,SUV,Audi
2018,10,42000,30.9,Coupe,Hyundai
2018,10,45000,23.4,Coupe,Audi
2018,10,60000,33.6,Hatchback,Audi
2018,10,22000,15.7,Pickup,Ford
2018,10,70000,33.2,SUV,Mercedes
2018,10,75000,29.8,Hatchback,BMW
2018,10,40000,27.8,Sedan,Hyundai
2018,10,45000,31.4,SUV,BMW
2018,10,100000,22.9,SUV,BMW
2018,10,48000,46.4,Sedan,Honda
2018,10,100000,31.4,Pickup,Mercedes
2018,10,28000,36.1,Sedan,Toyota
2018,10,70000,42.9,SUV,Mercedes
2018,10,55000,25.3,Sedan,BMW
2018,10,120000,36.2,Hatchback,BMW
2018,10,38000,39.7,Sedan,Hyundai
2018,10,55000,28.1,SUV,BMW
2018,10,18000,35.8,Hatchback,Kia
2018,10,55000,25.9,SUV,BMW
2018,10,25000,29.7,Sedan,Nissan
2018,10,48000,15.5,SUV,Toyota
2018,10,120000,20.8,Sedan,Tesla
2018,10,32000,19.7,Convertible,Mazda
2018,10,70000,23.0,Sedan,Tesla
2018,10,30000,35.4,Sedan,Honda
2018,10,65000,49.3,Hatchback,Toyota
2018,11,50000,40.2,Hatchback,Toyota
2018,11,35000,26.4,Pickup,Ford
2018,11,90000,27.1,Sedan,Tesla
2018,11,48000,18.3,Hatchback,Honda
2018,11,48000,25.8,SUV,Toyota
2018,11,38000,19.7,Sedan,Chevrolet
2018,11,70000,49.1,Sedan,BMW
2018,11,25000,38.8,Sedan,Honda
2018,11,120000,34.6,Sedan,BMW
2018,11,80000,47.3,SUV,Mercedes
2018,11,40000,32.4,SUV,Honda
2018,11,60000,22.3,Hatchback,Honda
2018,11,40000,30.8,SUV,Nissan
2018,11,38000,39.6,SUV,Toyota
2018,11,42000,24.3,Sedan,Toyota
2018,11,65000,44.1,Sedan,BMW
2018,11,90000,47.8,Sedan,Mercedes
2018,11,70000,44.2,Pickup,Mercedes
2018,11,22000,25.3,Convertible,Mazda
2018,11,50000,20.8,SUV,Honda
2018,11,55000,23.5,SUV,Subaru
2018,11,40000,31.5,SUV,Honda
2018,11,22000,38.2,SUV,Nissan
2018,11,40000,44.7,Sedan,Toyota
2018,11,60000,49.5,SUV,Audi
2018,11,45000,42.7,SUV,Toyota
2018,11,70000,27.5,Sedan,Audi
2018,11,80000,42.7,Sedan,BMW
2018,11,60000,28.9,SUV,Audi
2018,11,70000,20.1,SUV,Tesla
2018,11,40000,21.9,SUV,Hyundai
2018,11,22000,20.9,SUV,Toyota
2018,11,50000,30.8,SUV,BMW
2018,11,22000,46.9,Convertible,Mazda
2018,11,42000,29.6,SUV,Ford
2018,11,40000,24.4,Sedan,Honda
2018,11,38000,33.6,Sedan,Toyota
2018,11,100000,29.2,Sedan,Audi
2018,11,15000,37.9,Hatchback,Toyota
2018,11,40000,32.5,Pickup,Toyota
2018,11,45000,27.1,Pickup,Toyota
2018,11,75000,29.6,Pickup,Tesla
2018,11,120000,47.4,Convertible,Audi
2018,11,42000,40.1,Sedan,Ford
2018,11,55000,43.3,SUV,Honda
2018,11,42000,45.5,Sedan,Hyundai
2018,11,22000,33.2,Sedan,Chevrolet
2018,11,80000,28.5,SUV,Mercedes
2018,11,55000,38.4,Pickup,Subaru
2018,11,18000,22.8,Hatchback,Chevrolet
2018,11,35000,21.3,SUV,Toyota
2018,11,48000,19.6,Sedan,Audi
2018,11,30000,39.4,Convertible,Ford
2018,11,75000,45.8,Pickup,Audi
2018,11,22000,44.7,Sedan,Hyundai
2018,11,25000,39.7,Sedan,Hyundai
2018,11,120000,34.9,Sedan,Mercedes
2018,11,15000,30.3,SUV,Kia
2018,11,25000,36.0,SUV,Hyundai
2018,11,15000,41.1,Convertible,Mazda
2018,11,100000,20.4,Convertible,Audi
2018,11,65000,29.5,SUV,Subaru
2018,11,40000,30.3,SUV,Nissan
2018,11,15000,35.4,Sedan,Chevrolet
2018,11,100000,31.1,Sedan,BMW
2018,11,40000,34.4,Pickup,Chevrolet
2018,11,90000,37.9,Hatchback,BMW
2018,11,48000,23.9,SUV,Toyota
2018,11,45000,39.7,Sedan,Subaru
2018,11,18000,29.4,SUV,Kia
2018,11,20000,21.7,SUV,Hyundai
2018,11,38000,31.5,Sedan,Nissan
2018,11,30000,38.9,Sedan,Nissan
2018,11,35000,43.8,SUV,Hyundai
2018,11,55000,37.9,Pickup,Audi
2018,11,15000,29.2,Convertible,Ford
2018,11,35000,46.4,SUV,Nissan
2018,11,18000,38.0,SUV,Hyundai
2018,11,28000,49.4,SUV,Honda
2018,11,70000,45.1,Sedan,Tesla
2018,12,25000,46.1,Sedan,Toyota
2018,12,80000,19.3,Sedan,Tesla
2018,12,90000,44.3,Hatchback,Mercedes
2018,12,90000,17.8,Sedan,Audi
2018,12,90000,28.0,Sedan,Mercedes
2018,12,100000,49.1,SUV,Tesla
2018,12,100000,16.2,Hatchback,Tesla
2018,12,70000,45.1,Sedan,BMW
2018,12,18000,20.3,Hatchback,Ford
2018,12,38000,44.7,SUV,Kia
2018,12,55000,23.7,SUV,BMW
2018,12,45000,49.3,Sedan,Audi
2018,12,50000,44.6,SUV,Toyota
2018,12,55000,17.1,SUV,Subaru
2018,12,20000,23.8,SUV,Honda
2018,12,32000,25.7,Coupe,BMW
2018,12,38000,15.1,Coupe,Hyundai
2018,12,55000,18.3,Sedan,Audi
2018,12,70000,40.2,SUV,Mercedes
2018,12,50000,35.9,Convertible,Toyota
2018,12,30000,25.9,Hatchback,Nissan
2018,12,50000,44.3,Pickup,Toyota
2018,12,60000,37.7,Pickup,Toyota
2018,12,30000,47.8,Sedan,Toyota
2018,12,48000,22.9,Coupe,Honda
2018,12,38000,15.9,Sedan,Chevrolet
2018,12,35000,41.7,Sedan,Chevrolet
2018,12,75000,24.5,Sedan,Audi
2018,12,32000,15.2,SUV,Hyundai
2018,12,50000,34.9,SUV,Audi
2018,12,20000,28.2,Hatchback,Toyota
2018,12,42000,39.8,Pickup,Ford
2018,12,50000,22.6,SUV,Subaru
2018,12,38000,25.0,SUV,Ford
2018,12,45000,45.6,Hatchback,Honda
2018,12,35000,26.3,Pickup,Chevrolet
2018,12,40000,36.9,SUV,Ford
2018,12,18000,22.2,Sedan,Ford
2018,12,15000,16.0,SUV,Honda
2018,12,75000,16.4,SUV,Tesla
2018,12,80000,41.6,Convertible,BMW
2018,12,18000,29.6,SUV,Toyota
2018,12,70000,20.3,Convertible,Tesla
2018,12,65000,33.3,Coupe,Audi
2018,12,100000,49.0,Convertible,Audi
2018,12,55000,22.3,SUV,Toyota
2018,12,48000,31.4,Sedan,Audi
2018,12,45000,43.4,Sedan,Toyota
2018,12,100000,30.3,Hatchback,Audi
2018,12,48000,33.1,Sedan,Audi
2018,12,100000,39.8,Hatchback,Tesla
2018,12,25000,27.8,Hatchback,Honda
2018,12,80000,22.1,Sedan,Mercedes
2018,12,45000,42.1,SUV,BMW
2018,12,60000,37.7,Pickup,Subaru
2018,12,60000,49.1,Hatchback,BMW
2018,12,20000,43.6,SUV,Hyundai
2018,12,60000,28.2,Coupe,BMW
2018,12,48000,28.5,Hatchback,Audi
2018,12,40000,27.1,Sedan,Honda
2018,12,35000,41.8,Sedan,Toyota
2018,12,100000,17.5,Sedan,Audi
2018,12,70000,49.5,SUV,Tesla
2018,12,28000,20.0,SUV,Hyundai
2018,12,18000,20.5,Hatchback,Nissan
2018,12,50000,39.8,Sedan,BMW
2018,12,18000,46.3,SUV,Hyundai
2018,12,60000,27.4,SUV,Honda
2018,12,25000,17.6,Coupe,Toyota
2018,12,50000,27.5,Sedan,Subaru
2018,12,22000,27.3,Sedan,Toyota
2018,12,70000,19.5,SUV,Audi
2018,12,42000,49.4,SUV,Nissan
2018,12,60000,17.5,SUV,Audi
2018,12,75000,17.2,Pickup,Audi
2018,12,35000,35.6,Sedan,Hyundai
2018,12,60000,37.6,Sedan,BMW
2018,12,48000,44.6,Hatchback,Toyota
2018,12,45000,37.6,SUV,Subaru
2018,12,45000,24.0,Sedan,BMW
2019,1,90000,24.6,Sedan,Audi
2019,1,60000,23.8,SUV,Audi
2019,1,42000,30.2,SUV,Honda
2019,1,30000,36.0,Sedan,Toyota
2019,1,50000,31.7,Sedan,Toyota
2019,1,60000,19.2,SUV,BMW
2019,1,22000,40.9,Sedan,Toyota
2019,1,30000,16.2,Sedan,Honda
2019,1,15000,41.7,SUV,Hyundai
2019,1,50000,27.0,SUV,Honda
2019,1,28000,16.0,SUV,Toyota
2019,1,80000,40.1,Sedan,BMW
2019,1,48000,36.9,Coupe,Subaru
2019,1,48000,25.5,SUV,Toyota
2019,1,15000,34.8,Sedan,Hyundai
2019,1,70000,24.1,SUV,Tesla
2019,1,30000,42.6,Coupe,BMW
2019,1,55000,46.1,Convertible,Toyota
2019,1,90000,27.4,Pickup,Tesla
2019,1,25000,19.3,SUV,Toyota
2019,1,15000,49.5,Sedan,Chevrolet
2019,1,25000,27.9,SUV,Hyundai
2019,1,75000,40.1,Sedan,Tesla
2019,1,25000,38.4,Sedan,Toyota
2019,1,15000,36.3,SUV,Toyota
2019,1,42000,31.5,Convertible,BMW
2019,1,100000,37.1,SUV,Mercedes
2019,1,20000,18.8,Sedan,Honda
2019,1,28000,15.8,Pickup,Toyota
2019,1,65000,46.1,Sedan,Audi
2019,1,30000,24.9,Hatchback,Nissan
2019,1,65000,49.4,Pickup,Audi
2019,1,35000,15.1,SUV,Nissan
2019,1,15000,30.5,SUV,Hyundai
2019,1,25000,25.3,Sedan,Toyota
2019,1,32000,35.1,SUV,Hyundai
2019,1,75000,27.3,Sedan,Audi
2019,1,25000,33.4,SUV,Hyundai
2019,1,18000,45.0,Pickup,Toyota
2019,1,80000,49.1,Sedan,Mercedes
2019,1,35000,17.4,SUV,Toyota
2019,1,25000,36.4,SUV,Hyundai
2019,1,28000,18.7,Sedan,Honda
2019,1,55000,32.5,Pickup,Toyota
2019,1,32000,35.7,Sedan,Nissan
2019,1,120000,17.7,Hatchback,Mercedes
2019,1,100000,28.7,Convertible,Mercedes
2019,1,18000,35.6,Pickup,Ford
2019,1,45000,21.2,Convertible,Toyota
2019,1,75000,42.7,Pickup,BMW
2019,1,60000,43.8,Hatchback,BMW
2019,1,32000,16.9,Coupe,Toyota
2019,1,22000,37.5,Hatchback,Toyota
2019,1,45000,39.7,Sedan,Subaru
2019,1,100000,46.6,SUV,BMW
2019,1,32000,41.5,Sedan,Ford
2019,1,15000,41.2,SUV,Kia
2019,1,100000,24.6,Pickup,Tesla
2019,1,40000,15.5,Hatchback,Ford
2019,1,45000,37.5,Sedan,BMW
2019,1,60000,22.5,SUV,Toyota
2019,1,75000,37.6,Sedan,BMW
2019,1,22000,35.7,Sedan,Toyota
2019,1,48000,39.6,Convertible,Toyota
2019,1,48000,28.3,SUV,Audi
2019,1,100000,29.2,SUV,Mercedes
2019,1,25000,33.6,SUV,Honda
2019,1,120000,42.2,Sedan,BMW
2019,1,60000,21.8,Hatchback,Toyota
2019,1,50000,27.1,Sedan,Audi
2019,1,15000,31.4,SUV,Hyundai
2019,1,90000,27.9,Sedan,Mercedes
2019,1,40000,23.9,Hatchback,Toyota
2019,1,25000,23.8,Sedan,Chevrolet
2019,1,90000,34.6,Pickup,BMW
2019,1,70000,20.5,Pickup,BMW
2019,1,32000,34.2,SUV,Kia
2019,1,40000,17.0,Sedan,Honda
2019,1,40000,45.2,Pickup,Toyota
2019,1,40000,32.2,Sedan,Toyota
2019,2,30000,43.1,SUV,Honda
2019,2,35000,20.1,Pickup,Toyota
2019,2,32000,20.8,Sedan,Toyota
2019,2,30000,16.7,SUV,Toyota
2019,2,42000,36.8,SUV,Kia
2019,2,40000,44.3,Sedan,Ford
2019,2,40000,42.0,Pickup,Ford
2019,2,20000,43.2,SUV,Hyundai
2019,2,75000,15.2,Convertible,BMW
2019,2,100000,38.8,SUV,Mercedes
2019,2,70000,34.2,Sedan,BMW
2019,2,70000,20.8,Coupe,Mercedes
2019,2,28000,30.8,Convertible,Ford
2019,2,20000,32.4,SUV,Nissan
2019,2,120000,37.8,Sedan,BMW
2019,2,80000,47.6,SUV,Mercedes
2019,2,70000,31.7,Pickup,BMW
2019,2,70000,40.8,Sedan,BMW
2019,2,40000,48.8,SUV,Ford
2019,2,38000,37.7,Pickup,Ford
2019,2,15000,49.3,Sedan,Toyota
2019,2,70000,15.5,Pickup,Mercedes
2019,2,30000,44.4,Convertible,BMW
2019,2,42000,47.5,Coupe,Audi
2019,2,120000,18.0,Sedan,Mercedes
2019,2,30000,23.6,SUV,Toyota
2019,2,22000,45.0,SUV,Toyota
2019,2,75000,22.5,Sedan,Tesla
2019,2,75000,18.6,Pickup,BMW
2019,2,15000,45.2,SUV,Nissan
2019,2,55000,36.6,Sedan,Toyota
2019,2,120000,23.2,SUV,Tesla
2019,2,45000,42.4,Convertible,Toyota
2019,2,70000,15.3,Sedan,Audi
2019,2,40000,31.7,SUV,Ford
2019,2,48000,30.2,SUV,Audi
2019,2,22000,29.9,Sedan,Toyota
2019,2,50000,38.7,SUV,Toyota
2019,2,35000,21.2,Pickup,Ford
2019,2,25000,43.7,Hatchback,Ford
2019,2,55000,16.3,Hatchback,Toyota
2019,2,45000,45.2,Pickup,BMW
2019,2,70000,43.5,SUV,BMW
2019,2,42000,31.4,Sedan,Ford
2019,2,50000,45.8,Sedan,Audi
2019,2,60000,38.7,Pickup,Toyota
2019,2,60000,29.7,SUV,BMW
2019,2,35000,30.2,SUV,Ford
2019,2,22000,36.5,SUV,Toyota
2019,2,65000,46.6,SUV,Audi
2019,2,45000,49.9,Pickup,Toyota
2019,2,32000,43.3,Sedan,Honda
2019,2,45000,41.2,Pickup,Honda
2019,2,40000,43.3,Pickup,Ford
2019,2,65000,16.9,SUV,Subaru
2019,2,100000,17.8,SUV,Mercedes
2019,2,28000,31.2,Sedan,Toyota
2019,2,30000,37.9,Hatchback,Honda
2019,2,80000,39.2,Sedan,Audi
2019,2,38000,18.0,Sedan,Honda
2019,2,35000,36.6,Convertible,Mazda
2019,2,25000,44.0,SUV,Hyundai
2019,2,35000,16.4,SUV,Kia
2019,2,18000,40.8,Sedan,Toyota
